T,article_title,date,event,Unnamed: 0
,스웨덴 벽 못 넘은 ‘팀 킴’의 아쉬움,2022-02-18,CUR,
,"[올림픽] 김용빈 대한컬링연맹 회장 ""끝까지 최선 다해준 팀킴에 감사""",2022-02-18,CUR,
,"[올림픽] 컬링연맹 회장의 약속 ""4강 실패했지만…지원 아끼지 않을 것""",2022-02-18,CUR,
,"'안경 선배'의 부탁 ""컬링 더 많이 사랑해주세요""[베이징올림픽]",2022-02-18,CUR,
,[영상] ‘팀 킴’ 눈물의 인터뷰 “새 도전 시작”,2022-02-18,CUR,
,"컬링 팀킴, 스웨덴에 석패... 두번째 올림픽 여정 마쳤다",2022-02-18,CUR,
,"‘아쉬운 탈락’ 팀 킴, 베이징 눈물로 돌아온 2년 공백",2022-02-18,CUR,
,'지도자 전횡' 악재에도 잘 싸운 팀킴…4강 무산에 눈물,2022-02-18,CUR,
,"팀 킴, ‘수영장 바꾼 얼음’ 극복 못했나",2022-02-18,CUR,
,"'팀 킴' 4강 진출 실패‥""다시 시작하는 마음으로""",2022-02-18,CUR,
,‘4강 좌절’ 눈물 쏟은 팀 킴…“도전은 아직 끝나지 않았어요”,2022-02-18,CUR,
,스웨덴에 막힌 ‘팀 킴’… 4강 진출 아쉽게 무산,2022-02-18,CUR,
,"[베이징 NOW]안경 선배의 눈물 ""컬링 많이 알리고 싶었다""",2022-02-18,CUR,
,4강 문턱서 멈춰선 ‘팀 킴’,2022-02-18,CUR,
,"[베이징 LIVE] 월클 스킵 입증 '안경선배', 김은정 올림픽예선 샷 적중률 79.7% 2위. 라이벌 日 후지사와 1위",2022-02-18,CUR,
,“평창대회 이후 성장한 건 분명… 컬링 계속 사랑해달라”,2022-02-18,CUR,
,4강 좌절 컬링 팀킴 “다음 올림픽도 도전하겠다”,2022-02-18,CUR,
,"컬링 ‘세계최강’ 스웨덴 벽 못넘고… 팀킴, 4강 진출 좌절",2022-02-18,CUR,
,"허무하게 엇갈린 여자컬링…한국·캐나다 '좌절', 영국·일본 '환호'(예선순위, 일정)",2022-02-18,CUR,
,여자컬링 강릉시청 ‘팀 킴' 2회 연속 메달 좌절,2022-02-18,CUR,
,역전 드라마 없었다…팀킴 스웨덴 벽 못 넘고 4강 좌절,2022-02-18,CUR,
,"대회 3연패 노렸지만…비운의 스키여제, 결국 '노메달'",2022-02-18,ALP,
,"[올림픽] 완주도 버거운 '스키 여제' 시프린 ""실망스럽고 답답하다""",2022-02-18,ALP,
,'활강 銀 스키까지 빌렸는데' 또 회전에서 운 스키 여제[베이징올림픽],2022-02-18,ALP,
,넘어지다 볼일 다 본 ‘스키 여제’,2022-02-18,ALP,
,‘비운의 스키여제’ 시프린 4종목서 노메달,2022-02-18,ALP,
,"[2022 베이징] 시프린, 개인전 결국 빈손…알파인 복합 실격",2022-02-18,ALP,
,"“오른발잡이가 왼발로 페널티킥, 그 느낌이거든!”",2022-02-18,SBD,
,"[올림픽] 中 스키점프팀, 훈련에 로켓 개발 기술 활용",2022-02-18,SJP,
,"바이에슬론 보에, 20년 만에 동계올림픽 4관왕…노르웨이, 역대 최초 金 15개",2022-02-18,BTH,
,"[2022베이징] 노르웨이 보에, 20년만에 바이애슬론 4관왕 달성",2022-02-18,BTH,
,"[올림픽] 새 '바이애슬론 황제' 보에 ""이렇게 잘 풀릴 줄 저도 몰랐죠""",2022-02-18,BTH,
,노르웨이 보에 ‘4관왕’ 바이애슬론 새 황제로,2022-02-18,BTH,
,[올림픽] 바이애슬론서 20년만의 4관왕 탄생…중국 스타 에일린은 2관왕,2022-02-18,BTH,
,"[2022베이징] '북산엔딩' 슬로바키아, 핀란드에 0-2 패배",2022-02-18,IHO,
,"손흥민 떠오르네… 핀란드, 빈 골문 공략하며 아이스하키 결승행",2022-02-18,IHO,
,"[베이징 NOW]핀란드, 슬로바키아 꺾고 16년 만에 男아이스하키 결승 진출",2022-02-18,IHO,
,"올림픽 사상 첫 金 노리는 핀란드, 16년 만에 남자 아이스하키 결승행",2022-02-18,IHO,
,"-올림픽- 사상 첫 金 노리는 핀란드, 16년만에 남자 아이스하키 결승행",2022-02-18,IHO,
,"[베이징올림픽]핀란드, 슬로바키아 꺾고 男아이스하키 결승행...첫 금메달 도전",2022-02-18,IHO,
,[영상] 사상 첫 금메달 노린다…핀란드 남자 아이스하키 결승 진출,2022-02-18,IHO,
,"[영상] 아이스하키 남자 준결승…핀란드 대 슬로바키아, 2피리어드",2022-02-18,IHO,
,"[영상] 아이스하키 남자 준결승 핀란드 슬로바키아, 승자는 누구?",2022-02-18,IHO,
,[베이징 NOW] 원윤종 '고3' 모드…평창의 기적 재현한다,2022-02-18,BOB,
,"메이어스, 코로나19 확진에 놓친 '기수' 기회 다시 얻었다[베이징2022]",2022-02-18,BOB,
,Again 평창! ‘멋진 피날레’ 다짐하는 한국 썰매 대표팀 “둘은 아쉬웠다…넷이 함께 여한 없이 달려”,2022-02-18,BOB,
,"'again 2018' 봅슬레이 4인승‥""마지막까지 최선""",2022-02-18,BOB,
,"원윤종, 또 한번 ‘희망의 레이스’ 펼치나",2022-02-18,BOB,
,[올림픽] '하나 둘 셋!' 안들려도 쾌속질주…청각장애 봅슬레이 선수 노섹,2022-02-18,BOB,
,불가피한 충돌인데 '옐로카드'…메달 주인 바꾼 판정,2022-02-18,CCS,
,[영상] 환호하는 스위스…남자 크로스 금은 싹쓸이,2022-02-18,CCS,
,"[영상] ‘평창 은메달’ 남자 컬링 스웨덴, 베이징서 극적인 ‘금메달’",2022-02-19,CUR,
,[영상] 운명 가른 마지막 샷…‘챔피언’ 꺾은 영국 여자 컬링,2022-02-19,CUR,
,"[영상] ‘세계 2위 잡았다’ 여자 컬링 일본, 결승전 진출",2022-02-19,CUR,
,"일본 여자 컬링, 결승서 영국과 금메달 다툼[베이징2022]",2022-02-19,CUR,
,"김은정에 주목하는 日 언론 ""안경 선배가 눈물 흘렸다"" [베이징올림픽]",2022-02-19,CUR,
,"[2022베이징] '격돌 예고' 일본-영국, 여자 컬링 결승전서 만난다",2022-02-19,CUR,
,"[베이징올림픽]일본 여자 컬링, 예선 1위 스위스 잡고 극적 결승 진출",2022-02-19,CUR,
,'팀 킴' 패배로 행운 얻은 일본…여자 컬링 결승 진출,2022-02-19,CUR,
,"[올림픽] 한국에 졌던 일본 여자 컬링, 예선 1위 스위스 잡고 결승진출",2022-02-19,CUR,
,"日 뒤집어졌다... 컬링 결승행에 ""평창때보다 좋은 결과, 발전 거듭하더니 결국!""",2022-02-19,CUR,
,[힘내라 베이징] 내일을 향해…팀 킴은 오늘도 전진한다,2022-02-19,CUR,
,"스웨덴-영국, 남자 컬링 결승 격돌[봐야할 오늘경기]",2022-02-19,CUR,
,‘엇갈린 운명’ 팀 킴이 이겼던 일본·영국 결승서 맞대결,2022-02-19,CUR,
,"'팀 킴에 울었던' 日-英, 기적처럼 컬링 결승 진출",2022-02-19,CUR,
,"[결산] 여자컬링, 국민스포츠 희망과 2026올림픽 숙제 함께 안았다",2022-02-19,CUR,
,"알파인스키 혼성 단체전, 강풍으로 내일 오전 열린다",2022-02-19,ALP,
,"알파인 스키 혼성 팀 레이스, 강풍으로 순연 딜레마",2022-02-19,ALP,
,"알파인 스키 혼성 팀 경기, 강풍으로 순연[베이징2022]",2022-02-19,ALP,
,[올림픽]알파인스키 혼성 팀 경기 강풍으로 취소 위기,2022-02-19,ALP,
,'스키여왕' 시프린 마지막 기회도 사라지나… 강풍으로 경기 순연,2022-02-19,ALP,
,[올림픽] 94년 만에 동계올림픽서 취소 경기 나올까…강풍이 변수(종합),2022-02-19,ALP,
,"특혜 논란 아일린 구, 중국에 메달 3개 안겼다",2022-02-19,SBD,
,"'루지 여제' 가이젠베르거 ""인권 문제 우려…다시는 중국 안 가""",2022-02-19,LUG,
,"'베이징 2관왕' 루지 여제 ""중국, 다시는 가지 않을 것""",2022-02-19,LUG,
,"[올림픽] 독일 루지 2관왕 가이젠베르거 ""인권 문제, 다시는 중국 안 가""",2022-02-19,LUG,
,"“다신 중국 안 간다, IOC 이해 못해” 루지 금메달 2관왕도 ‘작심비판’",2022-02-19,LUG,
,"[올림픽] 독일 금메달 2관왕 ""다시는 중국 안 가""",2022-02-19,LUG,
,"바이애슬론 새 황제 탄생… 노르웨이 보에, 대회 첫 4관왕",2022-02-19,BTH,
,[영상] ‘초유의 서든데스’ 혈투 끝 결승가는 러시아 아이스하키,2022-02-19,IHO,
,"[올림픽] 러시아올림픽위원회, 남자 아이스하키 2연속 우승 도전",2022-02-19,IHO,
,"[2022베이징] 男 아이스하키, ROC 2-1로 스웨덴 꺾고 결승행",2022-02-19,IHO,
,"[올림픽] 러시아 아이스하키, 스웨덴 꺾고 2회 연속 우승 도전",2022-02-19,IHO,
,"-올림픽- 러시아 아이스하키, 스웨덴 꺾고 2회 연속 우승 도전(종합)",2022-02-19,IHO,
,"ROC, 슛아웃 끝에 男아이스하키 결승행...핀란드와 금메달 대결",2022-02-19,IHO,
,"[영상] ‘설원 위 철인’ 볼슈노프, 크로스컨트리 50km 금메달 ‘대회 2관왕’",2022-02-19,CCS,
,"-올림픽- 중국 피겨 페어 쑤이원징-한충, 세계기록으로 금메달…0.63점 차",2022-02-19,FSK,
,발리예바 약물 논란 배후에 코치가?... 과거 선수 학대 정황도,2022-02-19,FSK,
,"""폐막 전까지 메달 줘"" 미국 피겨 대표팀, 시상식 연기에 CAS 제소[베이징2022]",2022-02-19,FSK,
,뜨거운 환영 속 귀국…발리예바에 '국가 유공상',2022-02-19,FSK,
,"'발리예바와 함께 한다' 러시아 동정 여론 들끓어‥ISU ""출전 연령 높이겠다""",2022-02-19,FSK,
,"""피겨가 싫다""…은메달에 오열한 트루소바, 손가락 욕?",2022-02-19,FSK,
,"러 피겨 '스타 제조기' 코치, '아동학대 수준' 훈련 논란",2022-02-19,FSK,
,"[올림픽] 발리예바 도핑 위반 조사, 1년 또는 그 이상 걸릴 수도",2022-02-19,FSK,
,"발리예바 도핑 위반 조사, 최소 1년에서 수년 걸릴 전망[베이징2022]",2022-02-19,FSK,
,[영상] 이게 바로 MZ세대 인사법? ‘피겨 장군’ 김예림,2022-02-19,FSK,
,도핑에 아동학대 논란까지…영상 속 '러시아 피겨' 민낯,2022-02-19,FSK,
,쇼트트랙 메달 걸고 '금의환향'...발리예바는 '글썽',2022-02-19,FSK,
,"[2022 베이징] 환영 인파에도 '묵묵부답'…""발리예바 도핑 조사에 수년 소요""",2022-02-19,FSK,
,"러시아 피겨 코치의 남다른 훈련법?… ""머리채 잡고 학대 수준""(영상)",2022-02-19,FSK,
,[영상] ‘도핑 논란’ 발리예바 귀국하자 환호성 가득한 모스크바 공항,2022-02-19,FSK,
,[영상] 러시아 3개팀 모두 제친 중국 피겨 페어 쇼트,2022-02-19,FSK,
,"후배들이 자랑스러운 피겨여왕 ""축하하고 수고했습니다"" [베이징올림픽]",2022-02-19,FSK,
,"[베이징 LIVE] '제2의 발리예바는 없다' 무너지는 투트베리제 사단, ISU '나이 제한 카드' 빼 들었다",2022-02-19,FSK,
,"[베이징올림픽] 러시아에서도 침묵, '약물 천재'의 이례적 금의환향",2022-02-19,FSK,
,"도핑으로 추락한 발리예바, 러시아엔 환영 인파 [포착]",2022-02-19,FSK,
,"[베이징올림픽]러시아로 돌아간 발리예바, 묵묵부답으로 공항 빠져나가",2022-02-19,FSK,
,"'김연아 金' 뺏었던 소트니코바, 발리예바에게 한 말이…",2022-02-19,FSK,
,"""이건 아동 학대 수준""…머리채 잡고 '빙빙' 발리예바의 코치 훈련방법",2022-02-19,FSK,
,"[올림픽]발리예바, 러시아 입국장서도 침묵 일관",2022-02-19,FSK,
,"'도핑' 논란 발리예바, '묵묵부답'으로 러시아 귀환",2022-02-19,FSK,
,"[2022베이징] '도핑 논란' 발리예바, 욕 먹어도 안방에서는 영웅",2022-02-19,FSK,
,발리예바 '묵묵부답' 귀국...공항에는 환영 인파 몰려,2022-02-19,FSK,
,"소치 때 김연아 金 뺏었던 소트니코바, '도핑소녀' 발리예바에 ""넌 우리의 영웅""",2022-02-19,FSK,
,"발리예바에 포옹 대신 폭언…피겨 전설 ""러시아 코치 역겨웠다"" [베이징올림픽]",2022-02-19,FSK,
,"'도핑파문' 발리예바, 러시아선 열렬한 환대… 소트니코바 ""우리시대 영웅""",2022-02-19,FSK,
,발리예바 도핑 위반 조사에 1년에서 수년 걸릴 수도,2022-02-19,FSK,
,"[올림픽] 김연아, 베이징 올림픽 마친 후배들에게 ""축하하고 수고했어""",2022-02-19,FSK,
,"‘도핑 의혹’ 발리예바, 러시아 도착 뒤에도 침묵",2022-02-19,FSK,
,'제2의 발리예바 사태 막아라'…피겨 출전 연령 높이나[베이징2022],2022-02-19,FSK,
,‘도핑 파문’ 끝날까…“발리예바 규정 위반 조사만 수년 예상”,2022-02-19,FSK,
,"[동계올림픽]""발리예바 도핑 조사에만 수년 걸릴 것""",2022-02-19,FSK,
,"발리예바, 귀국하자마자 '쌩'…말도 없이 떠났다",2022-02-19,FSK,
,"[올림픽] '도핑 적발' 발리예바, 러시아에선 꽃다발 받으며 환대 속 귀국",2022-02-19,FSK,
,[올림픽] 발리예바 도핑 위반 조사에 1년에서 수년 걸릴 수도,2022-02-19,FSK,
,"러시아 도착한 발리예바, 취재진엔 묵묵부답…팬들은 박수",2022-02-19,FSK,
,[베이징올림픽]“오싹했다” IOC 위원장 발언에…발리예바 코치 “당황스럽다”,2022-02-19,FSK,
,"러시아로 돌아간 발리예바, 여전히 묵묵부답",2022-02-19,FSK,
,"[올림픽] 러시아로 돌아간 발리예바, 여전히 묵묵부답…공항엔 환영 인파(종합)",2022-02-19,FSK,
,"2008∼2010년생 피겨선수, 차기 대회 출전 무산되나",2022-02-19,FSK,
,[올림픽] 첫 무대서 톱10…밀라노에서 유영‧김예림이 더 기대되는 이유,2022-02-19,FSK,
,"[올림픽] 러시아로 돌아간 발리예바, 여전히 묵묵부답",2022-02-19,FSK,
,[올림픽 1열] 약해진 발리예바가 4등한 그날 경기장에서는,2022-02-19,FSK,
,"피겨스케이팅 또 다른 무대, 키스앤크라이존의 세계",2022-02-19,FSK,
,"[올림픽] 2008∼2010년생 피겨선수, 차기 대회 출전 무산되나",2022-02-19,FSK,
,"'도핑 논란' 발리예바, 뜨거운 환대 받으며 귀국[베이징2022]",2022-02-19,FSK,
,"'피겨 여왕' 김연아 ""韓피겨 대표팀, 축하하고 수고했다"" 격려",2022-02-19,FSK,
,"""이제 겨우 15살이라고""…소신 밝힌 김연아 SNS 찾아가 악플 테러한 발리예바 팬들",2022-02-19,FSK,
,"'김연아 金 강탈'한 소트니코바, 도핑 논란 발리예바에 ""넌 우리의 영웅""",2022-02-19,FSK,
,김연아 “축하하고 수고했어”…후배들 격려한 피겨여왕,2022-02-19,FSK,
,눈물 흘리는 발리예바 질책한 코치... IOC-러시아 '설전',2022-02-19,FSK,
,"스케이트 안 들어갈 정도로 발목 '퉁퉁'…피겨 유영, 포기하지 않았다",2022-02-19,FSK,
,"""우리 피겨 대표팀 수고했어""…김연아가 축하한 4명의 선수",2022-02-19,FSK,
,그 때 '김연아 金' 뺏은 소트니코바가 발리예바에게 한 말,2022-02-19,FSK,
,"'김연아 金강탈' 소트니코바 ""발리예바, 우리 시대의 영웅""",2022-02-19,FSK,
,"김연아, 발리예바 팬들 ‘SNS 테러’에도 “우리 피겨팀 축하하고 수고했다” 격려",2022-02-19,FSK,
,'동메달 징크스'깼지만...흑역사로 기억 될 트루소바의 첫 올림픽,2022-02-19,FSK,
,"""지옥 끝나서 다행""…평창 은메달리스트 '도핑 파문' 발리예바 위로",2022-02-19,FSK,
,"“발목 퉁퉁 부어, 절망”…피겨 유영, 남몰래 고통삼켰다",2022-02-19,FSK,
,"'김연아 金 강탈' 소트니코바, “발리예바는 우리의 영웅”",2022-02-19,FSK,
,“왜 포기해? 설명해”…우는 발리예바에 버럭 화낸 코치,2022-02-19,FSK,
,"'도핑 꼬리표' 발리예바 눈물…시청률 치솟은 日, 뜨거운 관심 왜?",2022-02-19,FSK,
,‘도핑 파문’ 발리예바의 예견된 몰락,2022-02-19,FSK,
,약물은 빙판의 일각이었다,2022-02-19,FSK,
,이런 발목으로… 트리플 악셀 뛰고 또 뛴 유영,2022-02-19,FSK,
,"바흐 발언에 뿔난 러시아 ""위원장의 허구 섞인 발언, 무척 실망""",2022-02-19,FSK,
,'도핑' '손가락 욕'…막장 드라마 된 '러시아 피겨'(영상),2022-02-19,FSK,
,(영상)'머리채 흔들고' 발리예바 코치 '약물·학대 의혹',2022-02-19,FSK,
,"[올림픽] '스키여제' 시프린, 알파인 혼성 단체전 4위…노메달로 마감",2022-02-20,ALP,
,"[올림픽] '스키 여제' 시프린, 베이징 올림픽 '노메달'로 마감‥알파인 혼성전 4위",2022-02-20,ALP,
,"시프린, 이번 대회 결국 '노메달'…알파인 혼성전 4위",2022-02-20,ALP,
,"‘스키여제’ 시프린, 메달 없이 베이징동계올림픽 마무리",2022-02-20,ALP,
,"-올림픽- 시프린, 이번 대회 결국 '노메달'…알파인 혼성전 4위",2022-02-20,ALP,
,"베이징서 금메달 2관왕 오른 독일 루지 영웅 ""다시는 중국 안 가""",2022-02-20,LUG,
,독일 루지 금메달 2관왕 “다시는 중국 안 간다”,2022-02-20,LUG,
,"[베이징올림픽] 핀란드, 사상 첫 아이스하키 금메달",2022-02-20,IHO,
,"[올림픽] 핀란드 남자 아이스하키, 역대 첫 우승…ROC에 2-1 역전승",2022-02-20,IHO,
,"핀란드, ROC 꺾고 남자 아이스하키 첫 금메달[베이징2022]",2022-02-20,IHO,
,"[영상] ‘첫 금메달’ 핀란드 남자 아이스하키, ROC에 역전승",2022-02-20,IHO,
,[하이라이트] 첫 금이냐 2연패냐…남자 아이스하키 결승전 핀란드 vs 러시아,2022-02-20,IHO,
,"핀란드, ROC 꺾고 男 아이스하키서 첫 金 쾌거 [베이징올림픽]",2022-02-20,IHO,
,"핀란드, 해냈다! 올림픽 아이스하키 사상 첫 금메달",2022-02-20,IHO,
,"[베이징올림픽]핀란드, 사상 첫 남자 아이스하키 금메달",2022-02-20,IHO,
,"[베이징 NOW]핀란드, 러시아올림픽위원회 꺾고 올림픽 아이스하키 첫 우승",2022-02-20,IHO,
,"핀란드 남자 아이스하키, 역대 첫 우승... ROC에 2-1 역전승",2022-02-20,IHO,
,"핀란드 아이스하키, ROC에 2-1 역전승...올림픽 첫 金",2022-02-20,IHO,
,"[올림픽] 핀란드 아이스하키, ROC 제압…사상 첫 올림픽 금메달",2022-02-20,IHO,
,[올림픽] 러시아의 불명예…차이콥스키 협주곡이 울려 퍼진 폐회식,2022-02-20,CCS,
,"'은메달' 日 여자컬링, 포상금은 2000만원이 끝? [베이징올림픽]",2022-02-21,CUR,
,‘컬링 팀 킴’ 김영미 “응원 감사…4년 꽉 채워 다음 대회 준비”,2022-02-21,CUR,
,‘씁쓸한 팀 킴’ 한국에 졌던 영국 금메달…일본 기권,2022-02-21,CUR,
,"‘노메달’ 시프린 “베이징올림픽, 평생 추억... 남은 월드컵 시즌은 여전히 기대”",2022-02-21,ALP,
